"PERIOD","UNI","FIELD","LEVEL","SEX","VALUE"
"2021/22","8","2","2","1","1196"
"2021/22","8","2","2","2","95"
"2021/22","8","2","3","1","171"
"2021/22","8","2","3","2","13"
"2021/22","8","2","5","1","182"
"2021/22","8","2","5","2","48"
"2021/22","8","5","2","1","334"
"2021/22","8","5","2","2","257"
"2021/22","8","5","3","1","81"
"2021/22","8","5","3","2","60"
"2021/22","8","5","5","1","206"
"2021/22","8","5","5","2","44"
"2021/22","8","12","2","1","181"
"2021/22","8","12","2","2","492"
"2021/22","8","12","3","1","10"
"2021/22","8","12","3","2","29"
"2021/22","8","12","5","1","17"
"2021/22","8","12","5","2","28"
"2021/22","8","14","2","1","36"
"2021/22","8","14","2","2","215"
"2021/22","8","14","3","1","4"
"2021/22","8","14","3","2","33"
"2021/22","8","14","5","1","5"
"2021/22","8","14","5","2","11"
"2021/22","9","1","2","1","109"
"2021/22","9","1","2","2","44"
"2021/22","9","2","2","1","253"
"2021/22","9","2","2","2","217"
"2021/22","9","2","3","2","1"
"2021/22","9","5","2","1","541"
"2021/22","9","5","2","2","647"
"2021/22","9","5","3","1","68"
"2021/22","9","5","3","2","91"
"2021/22","9","5","5","1","147"
"2021/22","9","5","5","2","37"
"2021/22","10","1","2","1","268"
"2021/22","10","1","2","2","101"
"2021/22","10","1","3","1","45"
"2021/22","10","1","3","2","26"
"2021/22","10","2","2","1","1801"
"2021/22","10","2","2","2","220"
"2021/22","10","2","3","1","223"
"2021/22","10","2","3","2","40"
"2021/22","10","2","5","1","169"
"2021/22","10","2","5","2","15"
"2021/22","10","3","2","1","573"
"2021/22","10","3","2","2","596"
"2021/22","10","3","3","1","185"
"2021/22","10","3","3","2","158"
"2021/22","10","5","2","1","2944"
"2021/22","10","5","2","2","2510"
"2021/22","10","5","3","1","640"
"2021/22","10","5","3","2","497"
"2021/22","10","5","5","1","939"
"2021/22","10","5","5","2","559"
"2021/22","10","6","2","1","159"
"2021/22","10","6","2","2","213"
"2021/22","10","6","3","1","18"
"2021/22","10","6","3","2","27"
"2021/22","10","6","5","1","7"
"2021/22","10","6","5","2","9"
"2021/22","10","8","2","1","317"
"2021/22","10","8","2","2","515"
"2021/22","10","8","3","1","440"
"2021/22","10","8","3","2","527"
"2021/22","10","8","5","1","12"
"2021/22","10","8","5","2","54"
"2021/22","10","11","2","1","219"
"2021/22","10","11","2","2","691"
"2021/22","10","11","3","1","11"
"2021/22","10","11","3","2","73"
"2021/22","10","11","5","1","6"
"2021/22","10","11","5","2","10"
"2021/22","10","12","2","1","209"
"2021/22","10","12","2","2","610"
"2021/22","10","12","3","1","27"
"2021/22","10","12","3","2","115"
"2021/22","10","12","5","1","5"
"2021/22","10","12","5","2","11"
"2021/22","10","13","2","1","119"
"2021/22","10","13","2","2","360"
"2021/22","10","13","3","1","52"
"2021/22","10","13","3","2","241"
"2021/22","10","13","5","1","124"
"2021/22","10","13","5","2","396"
"2021/22","10","14","2","1","194"
"2021/22","10","14","2","2","1572"
"2021/22","10","14","3","1","54"
"2021/22","10","14","3","2","222"
"2021/22","10","14","5","1","14"
"2021/22","10","14","5","2","88"
"2021/22","10","15","1","1","235"
"2021/22","10","15","1","2","207"
"2021/22","10","15","2","1","767"
"2021/22","10","15","2","2","2040"
"2021/22","10","15","3","1","297"
"2021/22","10","15","3","2","380"
"2021/22","10","15","5","1","2"
"2021/22","10","15","5","2","4"
"2021/22","14","2","2","1","7"
"2021/22","14","5","2","1","574"
"2021/22","14","5","2","2","509"
"2021/22","14","5","3","1","60"
"2021/22","14","5","3","2","74"
"2021/22","14","5","5","1","646"
"2021/22","14","5","5","2","374"
"2021/22","14","8","2","1","67"
"2021/22","14","8","2","2","66"
"2021/22","14","8","3","1","53"
"2021/22","14","8","3","2","91"
"2021/22","14","14","2","1","13"
"2021/22","14","14","2","2","53"
"2021/22","14","14","3","1","8"
"2021/22","14","14","3","2","18"
"2021/22","14","14","5","1","31"
"2021/22","14","14","5","2","81"
"2021/22","17","15","1","1","844"
"2021/22","17","15","1","2","819"
"2021/22","17","15","2","1","2019"
"2021/22","17","15","2","2","6948"
"2021/22","17","15","3","1","1157"
"2021/22","17","15","3","2","3250"
"2021/22","17","15","5","1","62"
"2021/22","17","15","5","2","123"
"2022/23","1","1","2","1","336"
"2022/23","1","1","2","2","117"
"2022/23","1","1","3","1","77"
"2022/23","1","1","3","2","24"
"2022/23","1","1","5","1","2"
"2022/23","1","2","2","1","922"
"2022/23","1","2","2","2","129"
"2022/23","1","2","3","1","66"
"2022/23","1","2","3","2","14"
"2022/23","1","2","5","1","108"
"2022/23","1","2","5","2","15"
"2022/23","1","3","2","1","79"
"2022/23","1","3","2","2","83"
"2022/23","1","3","3","1","78"
"2022/23","1","3","3","2","119"
"2022/23","1","4","2","1","246"
"2022/23","1","4","2","2","217"
"2022/23","1","5","2","1","638"
"2022/23","1","5","2","2","455"
"2022/23","1","5","3","1","178"
"2022/23","1","5","3","2","87"
"2022/23","1","5","5","1","62"
"2022/23","1","5","5","2","29"
"2022/23","1","6","2","1","40"
"2022/23","1","6","2","2","118"
"2022/23","1","6","3","1","33"
"2022/23","1","6","3","2","102"
"2022/23","1","7","2","1","91"
"2022/23","1","7","2","2","39"
"2022/23","1","7","3","1","49"
"2022/23","1","7","3","2","26"
"2022/23","1","8","2","1","161"
"2022/23","1","8","2","2","226"
"2022/23","1","8","3","1","215"
"2022/23","1","8","3","2","253"
"2022/23","1","8","5","1","9"
"2022/23","1","8","5","2","8"
"2022/23","1","12","2","1","209"
"2022/23","1","12","2","2","597"
"2022/23","1","12","3","1","16"
"2022/23","1","12","3","2","59"
"2022/23","1","12","5","1","5"
"2022/23","1","12","5","2","20"
"2022/23","1","14","2","1","182"
"2022/23","1","14","2","2","1204"
"2022/23","1","14","3","1","60"
"2022/23","1","14","3","2","230"
"2022/23","1","14","5","2","5"
"2022/23","3","1","2","1","556"
"2022/23","3","1","2","2","329"
"2022/23","3","1","3","1","100"
"2022/23","3","1","3","2","69"
"2022/23","3","1","5","1","4"
"2022/23","3","2","2","1","2094"
"2022/23","3","2","2","2","296"
"2022/23","3","2","3","1","350"
"2022/23","3","2","3","2","36"
"2022/23","3","2","5","1","25"
"2022/23","3","2","5","2","4"
"2022/23","3","3","2","1","252"
"2022/23","3","3","2","2","221"
"2022/23","3","3","3","1","36"
"2022/23","3","3","3","2","26"
"2022/23","3","4","2","1","56"
"2022/23","3","4","2","2","35"
"2022/23","3","5","2","1","3463"
"2022/23","3","5","2","2","3436"
"2022/23","3","5","3","1","152"
"2022/23","3","5","3","2","149"
"2022/23","3","5","5","1","131"
"2022/23","3","5","5","2","68"
"2022/23","3","6","2","1","252"
"2022/23","3","6","2","2","414"
"2022/23","3","6","3","1","122"
"2022/23","3","6","3","2","160"
"2022/23","3","6","5","1","6"
"2022/23","3","6","5","2","12"
"2022/23","3","8","2","1","387"
"2022/23","3","8","2","2","492"
"2022/23","3","8","3","1","373"
"2022/23","3","8","3","2","436"
"2022/23","3","12","2","1","726"
"2022/23","3","12","2","2","1636"
"2022/23","3","12","3","1","33"
"2022/23","3","12","3","2","88"
"2022/23","3","12","5","1","3"
"2022/23","3","12","5","2","7"
"2022/23","3","14","2","1","881"
"2022/23","3","14","2","2","3090"
"2022/23","3","14","3","1","38"
"2022/23","3","14","3","2","102"
"2022/23","3","15","2","1","2"
"2022/23","3","15","2","2","3"
"2022/23","3","15","3","1","5"
"2022/23","3","15","3","2","66"
"2022/23","4","1","2","1","254"
"2022/23","4","1","2","2","92"
"2022/23","4","1","3","1","73"
"2022/23","4","1","3","2","41"
"2022/23","4","1","5","1","55"
"2022/23","4","1","5","2","16"
"2022/23","4","2","2","1","1371"
"2022/23","4","2","2","2","285"
"2022/23","4","2","3","1","92"
"2022/23","4","2","3","2","8"
"2022/23","4","2","5","1","107"
"2022/23","4","2","5","2","16"
"2022/23","4","3","2","1","310"
"2022/23","4","3","2","2","290"
"2022/23","4","3","3","1","107"
"2022/23","4","3","3","2","78"
"2022/23","4","3","5","1","17"
"2022/23","4","3","5","2","27"
"2022/23","4","5","2","1","1556"
"2022/23","4","5","2","2","1024"
"2022/23","4","5","3","1","238"
"2022/23","4","5","3","2","150"
"2022/23","4","5","5","1","458"
"2022/23","4","5","5","2","249"
"2022/23","4","6","2","1","161"
"2022/23","4","6","2","2","304"
"2022/23","4","6","3","1","27"
"2022/23","4","6","3","2","74"
"2022/23","4","6","5","1","4"
"2022/23","4","6","5","2","1"
"2022/23","4","8","2","1","165"
"2022/23","4","8","2","2","210"
"2022/23","4","8","3","1","300"
"2022/23","4","8","3","2","280"
"2022/23","4","8","5","1","5"
"2022/23","4","8","5","2","4"
"2022/23","4","12","2","1","415"
"2022/23","4","12","2","2","996"
"2022/23","4","12","3","1","29"
"2022/23","4","12","3","2","72"
"2022/23","4","12","5","1","46"
"2022/23","4","12","5","2","113"
"2022/23","4","13","2","1","152"
"2022/23","4","13","2","2","356"
"2022/23","4","13","3","1","60"
"2022/23","4","13","3","2","139"
"2022/23","4","13","5","1","27"
"2022/23","4","13","5","2","38"
"2022/23","4","15","1","1","175"
"2022/23","4","15","1","2","150"
"2022/23","4","15","2","1","690"
"2022/23","4","15","2","2","1824"
"2022/23","4","15","3","1","250"
"2022/23","4","15","3","2","531"
"2022/23","4","15","5","1","5"
"2022/23","4","15","5","2","45"
"2022/23","5","1","2","1","334"
"2022/23","5","1","2","2","165"
"2022/23","5","1","3","1","59"
"2022/23","5","1","3","2","33"
"2022/23","5","1","5","1","22"
"2022/23","5","1","5","2","1"
"2022/23","5","2","2","1","1591"
"2022/23","5","2","2","2","270"
"2022/23","5","2","3","1","158"
"2022/23","5","2","3","2","39"
"2022/23","5","2","5","1","27"
"2022/23","5","2","5","2","1"
"2022/23","5","5","2","1","765"
"2022/23","5","5","2","2","662"
"2022/23","5","5","3","1","310"
"2022/23","5","5","3","2","324"
"2022/23","5","5","5","1","268"
"2022/23","5","5","5","2","153"
"2022/23","5","6","2","1","160"
"2022/23","5","6","2","2","431"
"2022/23","5","6","3","1","219"
"2022/23","5","6","3","2","159"
"2022/23","5","8","2","1","222"
"2022/23","5","8","2","2","330"
"2022/23","5","8","3","1","206"
"2022/23","5","8","3","2","248"
"2022/23","5","12","2","1","211"
"2022/23","5","12","2","2","622"
"2022/23","5","12","3","1","11"
"2022/23","5","12","3","2","33"
"2022/23","5","12","5","1","29"
"2022/23","5","12","5","2","77"
"2022/23","5","13","2","1","214"
"2022/23","5","13","2","2","500"
"2022/23","5","15","1","1","11"
"2022/23","5","15","1","2","7"
"2022/23","6","1","2","1","230"
"2022/23","6","1","2","2","107"
"2022/23","6","1","3","1","6"
"2022/23","6","1","3","2","2"
"2022/23","6","2","2","1","1228"
"2022/23","6","2","2","2","152"
"2022/23","6","2","3","1","188"
"2022/23","6","2","3","2","35"
"2022/23","6","2","5","1","87"
"2022/23","6","2","5","2","12"
"2022/23","6","5","2","1","700"
"2022/23","6","5","2","2","476"
"2022/23","6","5","3","1","142"
"2022/23","6","5","3","2","83"
"2022/23","6","5","5","1","150"
"2022/23","6","5","5","2","74"
"2022/23","6","6","2","1","77"
"2022/23","6","6","2","2","199"
"2022/23","6","6","3","1","20"
"2022/23","6","6","3","2","42"
"2022/23","6","8","2","1","49"
"2022/23","6","8","2","2","49"
"2022/23","6","8","3","1","115"
"2022/23","6","8","3","2","106"
"2022/23","6","8","5","1","27"
"2022/23","6","8","5","2","33"
"2022/23","6","12","2","1","98"
"2022/23","6","12","2","2","265"
"2022/23","6","14","2","1","228"
"2022/23","6","14","2","2","813"
"2022/23","6","14","3","1","5"
"2022/23","6","14","3","2","14"
"2022/23","6","14","5","1","26"
"2022/23","6","14","5","2","67"
"2022/23","6","15","1","1","21"
"2022/23","6","15","1","2","12"
"2022/23","6","15","2","1","49"
"2022/23","6","15","2","2","296"
"2022/23","6","15","3","1","78"
"2022/23","6","15","3","2","125"
"2022/23","6","15","5","1","4"
"2022/23","6","15","5","2","22"
"2022/23","8","1","2","1","324"
"2022/23","8","1","2","2","202"
"2022/23","8","1","3","1","35"
"2022/23","8","1","3","2","14"
"2022/23","8","1","5","1","4"
"2022/23","8","2","2","1","1084"
"2022/23","8","2","2","2","98"
"2022/23","8","2","3","1","164"
"2022/23","8","2","3","2","16"
"2022/23","8","2","5","1","228"
"2022/23","8","2","5","2","58"
"2022/23","8","5","2","1","372"
"2022/23","8","5","2","2","301"
"2022/23","8","5","3","1","88"
"2022/23","8","5","3","2","53"
"2022/23","8","5","5","1","188"
"2022/23","8","5","5","2","40"
"2022/23","8","12","2","1","173"
"2022/23","8","12","2","2","497"
"2022/23","8","12","3","1","10"
"2022/23","8","12","3","2","29"
"2022/23","8","12","5","1","8"
"2022/23","8","12","5","2","20"
"2022/23","8","14","2","1","52"
"2022/23","8","14","2","2","259"
"2022/23","8","14","3","1","4"
"2022/23","8","14","3","2","29"
"2022/23","8","14","5","1","5"
"2022/23","8","14","5","2","14"
"2022/23","9","1","2","1","97"
"2022/23","9","1","2","2","39"
"2022/23","9","2","2","1","284"
"2022/23","9","2","2","2","205"
"2022/23","9","5","2","1","519"
"2022/23","9","5","2","2","527"
"2022/23","9","5","3","1","66"
"2022/23","9","5","3","2","91"
"2022/23","9","5","5","1","203"
"2022/23","9","5","5","2","62"
"2022/23","10","1","2","1","252"
"2022/23","10","1","2","2","97"
"2022/23","10","1","3","1","38"
"2022/23","10","1","3","2","25"
"2022/23","10","2","2","1","1779"
"2022/23","10","2","2","2","224"
"2022/23","10","2","3","1","242"
"2022/23","10","2","3","2","37"
"2022/23","10","2","5","1","180"
"2022/23","10","2","5","2","21"
"2022/23","10","3","2","1","578"
"2022/23","10","3","2","2","646"
"2022/23","10","3","3","1","179"
"2022/23","10","3","3","2","188"
"2022/23","10","5","2","1","2764"
"2022/23","10","5","2","2","2401"
"2022/23","10","5","3","1","562"
"2022/23","10","5","3","2","404"
"2022/23","10","5","5","1","913"
"2022/23","10","5","5","2","523"
"2022/23","10","6","2","1","174"
"2022/23","10","6","2","2","218"
"2022/23","10","6","3","1","13"
"2022/23","10","6","3","2","24"
"2022/23","10","6","5","1","8"
"2022/23","10","6","5","2","5"
"2022/23","10","8","2","1","316"
"2022/23","10","8","2","2","513"
"2022/23","10","8","3","1","424"
"2022/23","10","8","3","2","531"
"2022/23","10","8","5","1","16"
"2022/23","10","8","5","2","62"
"2022/23","10","11","2","1","220"
"2022/23","10","11","2","2","624"
"2022/23","10","11","3","1","16"
"2022/23","10","11","3","2","72"
"2022/23","10","11","5","1","8"
"2022/23","10","11","5","2","15"
"2022/23","10","12","2","1","207"
"2022/23","10","12","2","2","637"
"2022/23","10","12","3","1","33"
"2022/23","10","12","3","2","110"
"2022/23","10","12","5","1","6"
"2022/23","10","12","5","2","20"
"2022/23","10","13","2","1","121"
"2022/23","10","13","2","2","348"
"2022/23","10","13","3","1","64"
"2022/23","10","13","3","2","262"
"2022/23","10","13","5","1","113"
"2022/23","10","13","5","2","368"
"2022/23","10","14","2","1","202"
"2022/23","10","14","2","2","1575"
"2022/23","10","14","3","1","47"
"2022/23","10","14","3","2","238"
"2022/23","10","14","5","1","16"
"2022/23","10","14","5","2","97"
"2022/23","10","15","1","1","202"
"2022/23","10","15","1","2","220"
"2022/23","10","15","2","1","800"
"2022/23","10","15","2","2","2007"
"2022/23","10","15","3","1","263"
"2022/23","10","15","3","2","361"
"2022/23","10","15","5","1","1"
"2022/23","10","15","5","2","5"
"2022/23","14","2","2","1","27"
"2022/23","14","5","2","1","532"
"2022/23","14","5","2","2","490"
"2022/23","14","5","3","1","72"
"2022/23","14","5","3","2","77"
"2022/23","14","5","5","1","558"
"2022/23","14","5","5","2","353"
"2022/23","14","8","2","1","57"
"2022/23","14","8","2","2","60"
"2022/23","14","8","3","1","70"
"2022/23","14","8","3","2","81"
"2022/23","14","13","2","1","2"
"2022/23","14","13","2","2","32"
"2022/23","14","14","2","1","15"
"2022/23","14","14","2","2","47"
"2022/23","14","14","3","1","4"
"2022/23","14","14","3","2","15"
"2022/23","14","14","5","1","25"
"2022/23","14","14","5","2","60"
"2022/23","16","5","2","1","10"
"2022/23","16","5","2","2","8"
"2022/23","16","5","3","1","5"
"2022/23","16","5","3","2","14"
"2022/23","16","5","5","1","34"
"2022/23","16","5","5","2","32"
"2022/23","17","15","1","1","824"
"2022/23","17","15","1","2","756"
"2022/23","17","15","2","1","2053"
"2022/23","17","15","2","2","6901"
"2022/23","17","15","3","1","1205"
"2022/23","17","15","3","2","3223"
"2022/23","17","15","5","1","69"
"2022/23","17","15","5","2","151"
"2023/24","1","1","2","1","352"
"2023/24","1","1","2","2","113"
"2023/24","1","1","3","1","67"
"2023/24","1","1","3","2","24"
"2023/24","1","1","5","1","14"
"2023/24","1","1","5","2","6"
"2023/24","1","2","2","1","860"
"2023/24","1","2","2","2","153"
"2023/24","1","2","3","1","67"
"2023/24","1","2","3","2","13"
"2023/24","1","2","5","1","95"
"2023/24","1","2","5","2","11"
"2023/24","1","3","2","1","71"
"2023/24","1","3","2","2","77"
"2023/24","1","3","3","1","96"
"2023/24","1","3","3","2","127"
"2023/24","1","4","2","1","241"
"2023/24","1","4","2","2","215"
"2023/24","1","5","2","1","614"
"2023/24","1","5","2","2","458"
"2023/24","1","5","3","1","136"
"2023/24","1","5","3","2","97"
"2023/24","1","5","5","1","50"
"2023/24","1","5","5","2","23"
"2023/24","1","6","2","1","39"
"2023/24","1","6","2","2","125"
"2023/24","1","6","3","1","39"
"2023/24","1","6","3","2","90"
"2023/24","1","8","2","1","165"
"2023/24","1","8","2","2","236"
"2023/24","1","8","3","1","202"
"2023/24","1","8","3","2","261"
"2023/24","1","8","5","1","6"
"2023/24","1","8","5","2","7"
"2023/24","1","12","2","1","227"
"2023/24","1","12","2","2","601"
"2023/24","1","12","3","1","20"
"2023/24","1","12","3","2","58"
"2023/24","1","12","5","1","5"
"2023/24","1","12","5","2","15"
"2023/24","1","14","2","1","186"
"2023/24","1","14","2","2","1202"
"2023/24","1","14","3","1","60"
"2023/24","1","14","3","2","245"
"2023/24","1","14","5","2","5"
"2023/24","2","7","2","1","80"
"2023/24","2","7","2","2","47"
"2023/24","2","7","3","1","39"
"2023/24","2","7","3","2","19"
"2023/24","3","1","2","1","534"
"2023/24","3","1","2","2","304"
"2023/24","3","1","3","1","113"
"2023/24","3","1","3","2","90"
